Trump,Biden
0.6765151515151515,0.4391910173160169

0.9265151515151515,0.4391910173160169

77.24927892709087,137.96036174011064

77.24927892709087,137.96036174011064

77.24927892709087,137.96036174011064

77.24927892709087,138.41036174011063

77.24927892709087,138.41036174011063

77.71746074527269,138.41036174011063

0.9265151515151515,1.0391910173160168

77.71746074527269,138.41036174011063

0.9265151515151515,1.0391910173160168

0.9265151515151515,1.0391910173160168

0.9265151515151515,2.039191017316017

0.9265151515151515,2.039191017316017

0.9265151515151515,2.039191017316017

0.9265151515151515,1.920441017316017

1.4265151515151515,1.920441017316017

1.4265151515151515,2.2204410173160167

1.4265151515151515,2.2204410173160167

1.7665151515151516,2.2204410173160167

77.71746074527269,138.41036174011063

77.6396829674949,138.41036174011063

77.6396829674949,137.91036174011063

1.7665151515151516,2.181023027898027

77.47301630082823,137.91036174011063

2.3665151515151517,2.181023027898027

77.47301630082823,138.04672537647426

2.3665151515151517,1.4810230278980272

2.3665151515151517,1.4810230278980272

2.3665151515151517,1.3893563612313606

2.6165151515151517,1.3893563612313606

2.6165151515151517,1.3893563612313606

2.6165151515151517,1.3893563612313606

2.6165151515151517,1.4893563612313607

77.47301630082823,138.04672537647426

77.47301630082823,138.04672537647426

77.47301630082823,137.34672537647427

77.47301630082823,137.34672537647427

77.47301630082823,136.63243966218855

77.47301630082823,136.58243966218853

77.72301630082823,136.58243966218853

2.6165151515151517,1.7393563612313607

77.72301630082823,137.18243966218853

77.72301630082823,137.18243966218853

2.6165151515151517,1.7393563612313607

77.72301630082823,137.18243966218853

77.72301630082823,138.18243966218853

77.72301630082823,138.18243966218853

77.72301630082823,138.18243966218853

2.6165151515151517,1.6393563612313606

2.6165151515151517,1.6615785834535828

2.6165151515151517,1.3115785834535827

2.6165151515151517,1.6615785834535828

2.783181818181818,1.6615785834535828

2.783181818181818,1.6615785834535828

77.72301630082823,138.06368966218852

2.783181818181818,1.6615785834535828

77.72301630082823,138.36368966218853

78.22301630082823,138.36368966218853

2.783181818181818,2.0615785834535827

78.22301630082823,138.36368966218853

78.56301630082824,138.36368966218853

78.56301630082824,138.32427167277055

79.16301630082823,138.32427167277055

3.1331818181818183,2.0615785834535827

79.16301630082823,137.62427167277056

79.16301630082823,137.5326050061039

3.1331818181818183,2.0615785834535827

2.9831818181818184,2.0615785834535827

2.9831818181818184,2.0615785834535827

79.41301630082823,137.5326050061039

79.41301630082823,137.5326050061039

79.41301630082823,137.5326050061039

79.41301630082823,137.6326050061039

79.41301630082823,137.8826050061039

79.41301630082823,137.8826050061039

2.9831818181818184,2.0615785834535827

79.41301630082823,137.7826050061039

2.9831818181818184,2.0615785834535827

79.41301630082823,137.8048272283261

79.41301630082823,137.4548272283261

79.41301630082823,137.8048272283261

79.5796829674949,137.8048272283261

79.5796829674949,137.8048272283261

79.5796829674949,137.8048272283261

3.1763636363636367,2.0615785834535827

79.5796829674949,138.2048272283261

79.9296829674949,138.2048272283261

3.1763636363636367,3.0615785834535827

3.1763636363636367,3.0615785834535827

79.9296829674949,138.2048272283261

3.1763636363636367,3.261578583453583

79.77968296749489,138.2048272283261

3.1763636363636367,3.261578583453583

79.77968296749489,138.2048272283261

79.77968296749489,138.2048272283261

79.77968296749489,138.2048272283261

3.1763636363636367,3.461578583453583

79.9728647856767,138.2048272283261

79.9728647856767,139.2048272283261

79.9728647856767,139.2048272283261

3.1763636363636367,3.461578583453583

3.1763636363636367,3.3060230278980276

3.1763636363636367,3.3060230278980276

2.9763636363636365,3.3060230278980276

2.8263636363636366,3.3060230278980276

2.8263636363636366,3.3060230278980276

2.8263636363636366,3.4060230278980277

2.8263636363636366,3.4060230278980277

79.9728647856767,139.2048272283261

79.9728647856767,139.4048272283261

79.9728647856767,139.6048272283261

79.9728647856767,139.6048272283261

79.9728647856767,139.44927167277052

79.9728647856767,139.44927167277052

79.7728647856767,139.44927167277052

2.6263636363636365,3.4060230278980277

2.6263636363636365,3.4060230278980277

79.6228647856767,139.44927167277052

79.6228647856767,139.44927167277052

79.6228647856767,139.54927167277052

79.6228647856767,139.54927167277052

2.6263636363636365,3.4060230278980277

79.4228647856767,139.54927167277052

79.4228647856767,139.54927167277052


79.4228647856767,139.54927167277052

2.6263636363636365,3.6917373136123133

2.6263636363636365,3.491737313612313

79.4228647856767,139.8349859584848

2.8263636363636366,3.491737313612313

79.4228647856767,139.8349859584848

79.4228647856767,139.6349859584848

2.8263636363636366,3.7917373136123134

79.6228647856767,139.6349859584848

2.8263636363636366,3.2917373136123134

79.6228647856767,139.93498595848482

79.6228647856767,139.43498595848482

3.8263636363636366,3.2917373136123134

3.8263636363636366,3.1667373136123134

80.6228647856767,139.43498595848482

80.6228647856767,139.83498595848482

3.8263636363636366,3.5667373136123133

3.8263636363636366,3.5667373136123133

80.6228647856767,139.70998595848482

3.65969696969697,3.5667373136123133

80.45619811901003,139.70998595848482

80.45619811901003,139.70998595848482

3.65969696969697,3.5667373136123133

80.45619811901003,139.70998595848482

3.65969696969697,3.5667373136123133

80.45619811901003,139.70998595848482

3.65969696969697,3.5667373136123133

3.65969696969697,3.366737313612313

80.45619811901003,139.50998595848483

3.505151515151516,3.366737313612313

80.45619811901003,139.50998595848483

80.30165266446457,139.50998595848483

3.505151515151516,3.5031009499759493

80.30165266446457,139.64634959484846

80.10165266446457,139.64634959484846


80.10165266446457,139.64634959484846

3.3051515151515156,3.5031009499759493

79.90165266446456,139.64634959484846

79.90165266446456,140.09634959484845

3.1051515151515154,3.5031009499759493

3.1051515151515154,3.9531009499759495

3.1051515151515154,3.9531009499759495

79.90165266446456,140.09634959484845

79.9349859977979,140.09634959484845

3.1384848484848487,3.9531009499759495

3.1384848484848487,4.086434283309283

79.9349859977979,140.22968292818177

3.1384848484848487,3.9739342833092834

79.9349859977979,140.11718292818176

2.910707070707071,3.9739342833092834

79.70720822002012,140.11718292818176

79.70720822002012,140.11718292818176

2.910707070707071,3.9739342833092834

2.910707070707071,4.773934283309283

79.70720822002012,140.91718292818177

2.910707070707071,4.773934283309283

2.910707070707071,4.773934283309283

2.910707070707071,4.702505711880712

79.70720822002012,140.8457543567532

79.70720822002012,140.8457543567532

2.410707070707071,4.702505711880712

79.20720822002012,140.8457543567532

2.410707070707071,4.702505711880712

78.70720822002012,140.8457543567532

78.70720822002012,140.8457543567532

2.410707070707071,4.702505711880712

3.410707070707071,4.702505711880712

3.410707070707071,4.702505711880712

3.410707070707071,4.702505711880712

3.410707070707071,4.702505711880712

3.444040404040404,4.702505711880712

3.444040404040404,4.302505711880712

3.444040404040404,4.902505711880711

3.444040404040404,4.902505711880711

3.344040404040404,4.902505711880711

3.344040404040404,5.602505711880712

3.344040404040404,5.602505711880712

3.344040404040404,5.602505711880712

3.344040404040404,5.602505711880712

79.70720822002012,140.8457543567532

3.744040404040404,5.602505711880712

79.70720822002012,140.8457543567532

79.70720822002012,140.8457543567532

4.0940404040404035,5.602505711880712

79.70720822002012,140.8457543567532

79.70720822002012,140.8457543567532

4.0940404040404035,6.402505711880711

79.74054155335345,140.8457543567532

79.74054155335345,140.44575435675318

79.74054155335345,141.04575435675318

79.74054155335345,141.04575435675318

4.194040404040403,6.402505711880711

4.236897546897546,6.402505711880711

4.236897546897546,6.538869348244348

4.5868975468975455,6.538869348244348

4.5868975468975455,6.338869348244348

4.386897546897545,6.338869348244348

4.386897546897545,6.338869348244348

4.386897546897545,6.338869348244348

4.636897546897545,6.338869348244348

4.8368975468975455,6.338869348244348

4.8368975468975455,6.338869348244348

4.995826118326117,6.338869348244348

4.82915945165945,6.338869348244348

79.64054155335346,141.04575435675318

79.64054155335346,141.74575435675317

4.87915945165945,6.338869348244348

79.64054155335346,141.74575435675317

4.812492784992783,6.338869348244348

79.64054155335346,141.74575435675317

79.64054155335346,141.74575435675317

80.04054155335346,141.74575435675317

80.39054155335346,141.74575435675317

4.962492784992784,6.338869348244348

4.962492784992784,6.338869348244348

5.134715007215006,6.338869348244348

5.034715007215007,6.338869348244348

5.034715007215007,6.245119348244348

5.034715007215007,6.195119348244348

5.034715007215007,6.238571729196729

5.534715007215007,6.238571729196729

80.39054155335346,142.54575435675318

80.4333986962106,142.54575435675318

80.4333986962106,142.6821179931168

80.7833986962106,142.6821179931168

80.88339869621059,142.6821179931168

5.534715007215007,6.238571729196729

80.88339869621059,142.48211799311682

5.534715007215007,6.238571729196729

80.68339869621059,142.48211799311682

80.68339869621059,142.48211799311682

80.68339869621059,142.48211799311682

80.93339869621059,142.48211799311682

81.13339869621059,142.48211799311682

81.13339869621059,142.48211799311682

81.29232726763917,142.48211799311682

81.34232726763916,142.48211799311682

81.17566060097249,142.48211799311682

81.10899393430583,142.48211799311682

81.25899393430583,142.48211799311682

81.25899393430583,142.48211799311682

81.43121615652805,142.48211799311682

81.33121615652806,142.48211799311682

5.284715007215007,6.238571729196729

5.284715007215007,6.238571729196729

5.284715007215007,6.488571729196729

81.33121615652806,142.38836799311682

5.284715007215007,6.488571729196729

81.33121615652806,142.3383679931168

5.284715007215007,6.588571729196729

81.33121615652806,142.38182037406918

5.284715007215007,6.588571729196729

5.284715007215007,6.588571729196729

5.284715007215007,6.588571729196729

81.83121615652806,142.38182037406918

81.83121615652806,142.38182037406918

5.284715007215007,6.588571729196729

5.284715007215007,6.588571729196729

5.284715007215007,6.588571729196729

5.284715007215007,6.588571729196729

5.284715007215007,6.588571729196729

5.276381673881673,6.588571729196729

81.83121615652806,142.38182037406918

5.076381673881673,6.588571729196729

81.58121615652806,142.38182037406918

5.076381673881673,6.2219050625300625

5.076381673881673,6.2219050625300625

5.076381673881673,6.5969050625300625

5.176381673881672,6.5969050625300625

5.776381673881673,6.5969050625300625

5.776381673881673,6.5969050625300625

81.58121615652806,142.38182037406918

6.244563492063491,6.5969050625300625

6.34456349206349,6.5969050625300625


81.58121615652806,142.63182037406918

81.58121615652806,142.73182037406917

81.58121615652806,142.73182037406917

6.34456349206349,6.5969050625300625

6.34456349206349,6.896905062530062

6.34456349206349,6.896905062530062

6.0445634920634905,6.896905062530062

6.2945634920634905,6.896905062530062

6.2945634920634905,6.646905062530062

6.2945634920634905,7.3469050625300625

6.2945634920634905,7.5569050625300624

6.2945634920634905,7.5569050625300624

6.2945634920634905,7.956905062530063

81.58121615652806,142.73182037406917

81.58121615652806,142.73182037406917

81.58121615652806,142.73182037406917

81.58121615652806,142.73182037406917

6.627896825396824,7.956905062530063

81.58121615652806,142.73182037406917

81.58121615652806,142.73182037406917

6.627896825396824,7.956905062530063

6.417579365079363,7.956905062530063

81.38121615652805,142.73182037406917

6.3175793650793635,7.956905062530063

81.37288282319471,142.73182037406917

81.37288282319471,142.3651537074025

81.37288282319471,142.3651537074025

6.3175793650793635,7.956905062530063

81.37288282319471,142.7401537074025

6.000912698412697,7.956905062530063

6.000912698412697,7.956905062530063

6.000912698412697,7.956905062530063

81.47288282319471,142.7401537074025

82.0728828231947,142.7401537074025

82.0728828231947,142.7401537074025

6.000912698412697,8.456905062530062

82.54106464137652,142.7401537074025

82.64106464137652,142.7401537074025

82.64106464137652,142.7401537074025

82.64106464137652,143.0401537074025

6.194094516594515,8.456905062530062

6.662276334776333,8.456905062530062

6.662276334776333,8.456905062530062

82.64106464137652,143.0401537074025

82.34106464137652,143.0401537074025

82.59106464137652,143.0401537074025

82.59106464137652,142.7901537074025

82.59106464137652,143.4901537074025

6.662276334776333,8.456905062530062

82.59106464137652,143.7001537074025

82.59106464137652,143.7001537074025

6.662276334776333,8.456905062530062

6.556720779220778,8.456905062530062

6.556720779220778,8.856905062530062

6.556720779220778,8.556905062530062

6.556720779220778,8.806905062530062

6.656720779220778,8.806905062530062

6.656720779220778,8.806905062530062

6.656720779220778,8.806905062530062

6.906720779220778,8.806905062530062

6.906720779220778,8.806905062530062

7.106720779220778,8.806905062530062

7.006720779220778,8.806905062530062

7.231720779220778,8.806905062530062

7.231720779220778,8.092619348244348

7.231720779220778,8.092619348244348

7.231720779220778,8.092619348244348

7.231720779220778,8.092619348244348

7.424902597402596,8.092619348244348

7.424902597402596,8.467619348244348

7.424902597402596,8.596190776815776

7.424902597402596,8.596190776815776

7.424902597402596,8.697200877825876

7.424902597402596,8.697200877825876

82.59106464137652,144.1001537074025

82.92439797470985,144.1001537074025

6.924902597402596,8.697200877825876

82.92439797470985,144.1001537074025

82.71408051439239,144.1001537074025

82.71408051439239,144.1001537074025

82.6140805143924,144.1001537074025

6.591569264069263,8.697200877825876

82.29741384772574,144.1001537074025

6.591569264069263,8.697200877825876

6.591569264069263,8.697200877825876

6.541569264069263,8.697200877825876

6.541569264069263,8.697200877825876

6.541569264069263,8.697200877825876

6.541569264069263,8.697200877825876

6.541569264069263,8.697200877825876

6.541569264069263,8.697200877825876

6.55823593073593,8.697200877825876

6.65823593073593,8.697200877825876

6.65823593073593,8.619549362674361

6.8249025974025965,8.619549362674361

6.4915692640692635,8.619549362674361

82.29741384772574,144.1001537074025

82.29741384772574,144.1001537074025

82.29741384772574,144.6001537074025

82.76559566590755,144.6001537074025

6.4915692640692635,8.286216029341027

82.95877748408937,144.6001537074025

82.95877748408937,144.6001537074025

5.9915692640692635,8.286216029341027

82.95877748408937,144.6001537074025

5.9915692640692635,8.291897847522845

5.9915692640692635,8.291897847522845

5.8249025974025965,8.291897847522845

5.974902597402597,8.291897847522845

5.974902597402597,7.725231180856179

5.974902597402597,8.00023118085618

5.974902597402597,8.00023118085618

6.189188311688311,8.00023118085618

6.189188311688311,8.00023118085618

6.189188311688311,8.00023118085618

6.249188311688311,8.00023118085618

6.249188311688311,8.00023118085618

6.249188311688311,8.136594817219816

6.249188311688311,8.136594817219816

6.249188311688311,8.136594817219816

6.249188311688311,8.136594817219816

6.249188311688311,8.136594817219816

6.094642857142857,8.136594817219816

6.094642857142857,8.136594817219816

6.094642857142857,8.136594817219816

6.094642857142857,8.136594817219816

6.094642857142857,7.4223091029341015

6.094642857142857,7.4223091029341015

6.231006493506493,7.4223091029341015

6.231006493506493,7.1723091029341015

82.95877748408937,144.6001537074025

82.95877748408937,144.6001537074025

82.85322192853381,144.6001537074025

82.85322192853381,145.00015370740252

82.85322192853381,144.7001537074025

6.031006493506493,7.1723091029341015

82.85322192853381,144.9501537074025

6.031006493506493,7.1723091029341015

82.95322192853381,144.9501537074025

82.95322192853381,144.9501537074025

6.031006493506493,7.028559102934102

6.031006493506493,6.314273388648387

6.031006493506493,6.664273388648387

6.031006493506493,6.514273388648387

5.581006493506493,6.514273388648387

5.581006493506493,6.514273388648387

5.581006493506493,6.514273388648387

5.581006493506493,7.164273388648387

5.581006493506493,7.632455206830205

5.581006493506493,7.632455206830205

5.581006493506493,7.632455206830205

5.581006493506493,7.632455206830205

5.581006493506493,8.232455206830204

5.581006493506493,8.232455206830204

5.081006493506493,8.232455206830204

5.681006493506493,8.232455206830204

5.531006493506492,8.232455206830204

5.781006493506492,8.232455206830204

5.781006493506492,8.932455206830204

5.781006493506492,8.932455206830204

5.781006493506492,8.932455206830204

5.781006493506492,8.932455206830204

5.614339826839825,8.932455206830204

5.614339826839825,8.932455206830204

5.614339826839825,8.516383778258776

5.614339826839825,8.516383778258776

5.614339826839825,8.516383778258776

5.614339826839825,8.316383778258777

82.95322192853381,144.9501537074025

83.20322192853381,144.9501537074025

83.40322192853381,144.9501537074025

5.614339826839825,8.316383778258777

83.40322192853381,144.9501537074025

5.614339826839825,8.584565596440594

83.30322192853382,144.9501537074025

83.52822192853381,144.9501537074025

5.614339826839825,8.634565596440595

83.52822192853381,144.23586799311678

83.52822192853381,144.23586799311678

5.614339826839825,8.634565596440595

5.614339826839825,8.634565596440595

5.657196969696968,8.634565596440595

6.457196969696968,8.634565596440595

6.457196969696968,9.034565596440595

83.52822192853381,144.23586799311678

6.457196969696968,9.034565596440595

83.52822192853381,144.23586799311678

6.457196969696968,8.427422739297738


83.72140374671562,144.61086799311678

83.72140374671562,144.73943942168822

83.72140374671562,144.73943942168822

83.72140374671562,144.84044952269832

83.72140374671562,144.84044952269832

6.457196969696968,8.352422739297738

6.457196969696968,8.952422739297738

6.3026515151515135,8.952422739297738

6.3026515151515135,8.952422739297738

6.402651515151513,8.952422739297738

6.402651515151513,8.952422739297738

6.402651515151513,8.952422739297738

6.402651515151513,8.952422739297738

6.402651515151513,8.952422739297738

6.402651515151513,8.952422739297738

6.402651515151513,8.952422739297738

6.402651515151513,9.452422739297738

83.22140374671562,144.84044952269832

82.8880704133823,144.84044952269832

82.8880704133823,144.84044952269832

82.8880704133823,144.84044952269832

7.402651515151513,9.452422739297738

7.085984848484847,9.452422739297738

7.085984848484847,9.702422739297738

7.085984848484847,9.702422739297738

7.585984848484847,9.702422739297738

7.585984848484847,9.202422739297738

7.628841991341989,9.202422739297738

82.8380704133823,144.84044952269832

7.628841991341989,9.202422739297738

82.8380704133823,144.84044952269832

7.428841991341989,9.202422739297738

7.428841991341989,9.202422739297738

7.528841991341989,9.202422739297738

7.178841991341989,9.202422739297738

7.178841991341989,9.202422739297738

7.178841991341989,9.702422739297738

7.178841991341989,9.702422739297738

7.178841991341989,9.702422739297738

7.178841991341989,9.702422739297738

82.8380704133823,144.84044952269832

7.428841991341989,9.702422739297738

7.228841991341989,9.702422739297738

7.228841991341989,9.702422739297738

7.428841991341989,9.702422739297738

7.428841991341989,9.702422739297738

7.428841991341989,9.702422739297738

7.428841991341989,9.702422739297738

6.628841991341989,9.702422739297738

5.8288419913419895,9.702422739297738

6.297023809523807,9.702422739297738

6.591468253968252,9.702422739297738

6.683134920634918,9.702422739297738

6.133134920634919,9.702422739297738

6.133134920634919,9.702422739297738

6.133134920634919,9.702422739297738

6.133134920634919,9.702422739297738

5.533134920634919,9.702422739297738

5.533134920634919,9.702422739297738

5.533134920634919,9.702422739297738

5.533134920634919,9.902422739297737

5.533134920634919,9.902422739297737

5.533134920634919,9.902422739297737

5.533134920634919,9.902422739297737

5.533134920634919,9.902422739297737

5.533134920634919,9.919089405964405

82.8380704133823,144.84044952269832

82.8380704133823,144.84044952269832

5.533134920634919,10.106589405964405

82.8380704133823,144.84044952269832

82.85473708004896,144.84044952269832

82.95473708004896,144.84044952269832

82.95473708004896,144.76279800754682

83.12140374671563,144.76279800754682

82.7880704133823,144.76279800754682

82.7880704133823,144.42946467421348

82.2880704133823,144.42946467421348

82.2880704133823,144.4351464923953

5.533134920634919,10.106589405964405

5.533134920634919,9.306589405964404

5.533134920634919,9.418710618085615

5.533134920634919,9.704424903799902

5.533134920634919,9.468710618085616

5.533134920634919,8.468710618085616

5.533134920634919,8.568710618085616

5.533134920634919,8.568710618085616

5.533134920634919,9.00204395141895

5.533134920634919,9.00204395141895

5.433134920634919,9.00204395141895

5.933134920634919,9.00204395141895

5.933134920634919,9.00204395141895

5.683134920634919,9.00204395141895

5.683134920634919,8.87704395141895

5.777777777777777,8.87704395141895

5.777777777777777,8.87704395141895

5.777777777777777,8.67704395141895

5.877777777777776,8.67704395141895

5.877777777777776,8.92704395141895

5.977777777777776,8.92704395141895

5.977777777777776,8.92704395141895

5.977777777777776,8.92704395141895

5.977777777777776,8.67704395141895

5.811111111111109,8.67704395141895

5.811111111111109,8.67704395141895

5.744444444444443,8.67704395141895

82.12140374671563,144.4351464923953

5.744444444444443,8.67704395141895

82.27140374671563,144.4351464923953

5.744444444444443,8.454821729196729

82.27140374671563,143.86847982572863

82.27140374671563,144.14347982572863

5.744444444444443,8.454821729196729

5.744444444444443,7.454821729196729

5.744444444444443,7.454821729196729

5.958730158730157,7.454821729196729

6.258730158730157,7.454821729196729

82.27140374671563,144.14347982572863

6.258730158730157,7.454821729196729

82.27140374671563,144.14347982572863

6.258730158730157,7.554821729196728

82.48568946100134,144.14347982572863

82.48568946100134,144.14347982572863

82.48568946100134,144.14347982572863

82.54568946100134,144.14347982572863

6.258730158730157,7.554821729196728

6.258730158730157,7.554821729196728

6.258730158730157,7.5048217291967285

5.9420634920634905,7.5048217291967285

6.410245310245308,7.5048217291967285

6.410245310245308,7.5048217291967285

6.410245310245308,7.5048217291967285

6.410245310245308,7.5048217291967285

6.410245310245308,7.5048217291967285

6.410245310245308,7.5048217291967285

6.410245310245308,7.5048217291967285

82.54568946100134,144.14347982572863

82.54568946100134,144.27984346209226

82.54568946100134,144.27984346209226

6.410245310245308,7.5048217291967285

6.410245310245308,7.5048217291967285

6.410245310245308,7.5048217291967285

6.410245310245308,7.5048217291967285

6.460245310245308,7.5048217291967285

6.745959595959594,7.5048217291967285

6.745959595959594,7.5048217291967285

6.5459595959595935,7.5048217291967285

6.0459595959595935,7.5048217291967285

82.54568946100134,144.27984346209226

6.0459595959595935,7.5048217291967285

82.54568946100134,144.27984346209226

82.39114400645589,144.27984346209226

82.39114400645589,144.27984346209226

82.39114400645589,144.27984346209226

6.0459595959595935,7.5048217291967285

6.0459595959595935,6.6298217291967285

6.495959595959594,6.6298217291967285

5.995959595959594,6.6298217291967285

5.995959595959594,6.6298217291967285

5.995959595959594,6.6298217291967285

5.995959595959594,6.6298217291967285

5.995959595959594,7.1298217291967285

5.995959595959594,7.1298217291967285

5.829292929292927,7.1298217291967285

5.829292929292927,7.1298217291967285

5.829292929292927,6.8798217291967285

5.829292929292927,6.8798217291967285

5.829292929292927,6.8798217291967285

5.66262626262626,6.8798217291967285

5.66262626262626,6.946488395863395

5.66262626262626,6.946488395863395

5.66262626262626,5.946488395863395


5.66262626262626,5.946488395863395

5.66262626262626,5.946488395863395

5.5080808080808055,5.946488395863395

5.558080808080805,5.946488395863395

4.7580808080808055,5.946488395863395

4.826262626262624,5.946488395863395

82.39114400645589,143.56555774780654

82.39114400645589,143.56555774780654

82.52750764281953,143.56555774780654

4.826262626262624,5.946488395863395

4.826262626262624,5.946488395863395

4.826262626262624,5.946488395863395

4.826262626262624,6.221488395863395

4.826262626262624,6.221488395863395

4.6717171717171695,6.221488395863395

4.6717171717171695,6.221488395863395

4.82171717171717,6.221488395863395

4.82171717171717,6.721488395863395

4.8383838383838365,6.721488395863395

4.7446338383838365,6.721488395863395

4.7446338383838365,6.721488395863395

4.7446338383838365,6.221488395863395

4.7446338383838365,6.401488395863395

4.7446338383838365,5.526488395863395

82.32750764281953,143.56555774780654

82.32750764281953,143.31555774780654

4.7446338383838365,5.476488395863395

82.32750764281953,143.31555774780654

4.7446338383838365,5.476488395863395

4.7446338383838365,5.476488395863395

4.7446338383838365,5.476488395863395

4.812815656565655,5.476488395863395

4.612815656565655,5.476488395863395

4.612815656565655,5.476488395863395

4.612815656565655,5.676488395863395

4.4582702020202,5.676488395863395

4.4582702020202,5.576488395863396

4.1982702020202005,5.576488395863396

3.3982702020202007,5.576488395863396

3.3982702020202007,5.576488395863396

3.3982702020202007,5.576488395863396

3.3982702020202007,5.576488395863396

3.3982702020202007,5.576488395863396

2.9482702020202005,5.576488395863396

2.9482702020202005,5.451488395863396
